method,seed,time,phase_TV,phase_balance_l2,coverage,entropy,effective_phase_count,mean_q1,mean_q2,mean_order_norm,radial_order_error,second_moment_error,mean_energy,energy_harmonic_reference_error,energy_std,mass_0,mass_1,mass_2,mass_3,nearest_minimum_diagnostic_mass_0,nearest_minimum_diagnostic_mass_1,nearest_minimum_diagnostic_mass_2,nearest_minimum_diagnostic_mass_3,nearest_minimum_diagnostic_TV,magnetization_norm_mean,binder_cumulant,susceptibility,mean_total_energy_density,mean_gradient_energy_density,mean_local_energy_density,vector_correlation_0,vector_correlation_1,structure_factor_0,structure_factor_1,domain_wall_density_mean,coherent_field_fraction,noncoherent_field_probability,coherent_phase_TV,coherence_magnetization_threshold,coherence_domain_wall_threshold,coherent_phase_mass_0,coherent_phase_mass_1,coherent_phase_mass_2,coherent_phase_mass_3,clip_fraction_mean,clip_fraction_max,safety_clip_fraction,max_jump_count,mean_energy_after_jump,mean_energy_before_jump,mean_jump_count,total_jump_count,effective_log_clip,score_effective_log_clip,h_shell,score_h_shell,logratio_clip_fraction,score_logratio_clip_fraction,max_log_ratio,score_max_log_ratio,max_score_norm,score_max_score_norm,moment_score,score_moment_score,n_rho,score_n_rho,n_theta,score_n_theta,overflow_guard_logratio_clip_fraction,score_overflow_guard_logratio_clip_fraction,rho_n,score_rho_n,score_changing_logratio_clip_fraction,score_score_changing_logratio_clip_fraction,score_clip_fraction,score_score_clip_fraction,jump_count,undirected_edges,directed_atoms,graph_family,jump_type,n_atoms,jump_cost_proxy,score_cost_proxy,total_cost_proxy,cost_proxy
LSC-cycle-shell,20261157,0.2,0.7509035768862877,0.9496914054329834,4,0.646374524210919,1.9086086559212483,-0.96555090299124,-0.779633572239125,1.2410145257931262,0.13951830208113572,0.2765361005800838,4.012184854776378,0.8121848547763779,1.0093407018825897,0.8188888888888889,0.10555555555555556,0.028888888888888888,0.04666666666666667,0.8188888888888889,0.10666666666666667,0.028888888888888888,0.04555555555555556,0.7509035768862877,1.5013513133435172,0.4655153870001957,12.11117802649298,0.12538077671176182,0.12302084616573182,0.002359930546029996,2.2976798059946573,2.296142045417586,73.34090231715506,0.04586859332687689,0.0009722222222222222,0.9777777777777777,0.022222222222222254,0.7695146879973989,1.0028725735507709,0.08,0.8375,0.0875,0.029545454545454545,0.045454545454545456,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.24,0.7243421311353313,0.9212214651966014,4,0.7190731578200191,2.052529957432234,-0.9255095654051991,-0.7236218199157731,1.1748176428342973,0.13936088282557643,0.24914050816674185,4.003001145953192,0.8030011459531918,0.785720492712478,0.7877777777777778,0.12555555555555556,0.035555555555555556,0.051111111111111114,0.7877777777777778,0.12666666666666668,0.035555555555555556,0.05,0.7254532422464425,1.4805685507190705,0.46180606776839506,13.44612814718758,0.12509378581103725,0.12244598694663608,0.0026477988644011763,2.240054025003108,2.238523450166275,71.49127628282656,0.048554699238709954,0.0004166666666666667,0.9777777777777777,0.022222222222222254,0.7354237789064898,1.0028725735507709,0.08,0.803409090909091,0.10909090909090909,0.03636363636363636,0.05113636363636364,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.28,0.7076754644686647,0.8933102684090835,4,0.7830902400748995,2.188223965329028,-0.8742795027690201,-0.673851146011633,1.1038297042312437,0.1412389273647052,0.22059417478813975,4.045995324219986,0.8459953242199862,0.7550814089277642,0.7611111111111111,0.13555555555555557,0.042222222222222223,0.06111111111111111,0.7611111111111111,0.13666666666666666,0.042222222222222223,0.06,0.7087865755797758,1.4525859400852243,0.45650945846313906,15.328530205471225,0.12643735388187458,0.12380875237588801,0.0026286015059865677,2.164124782058158,2.1625771726534593,69.0530422472118,0.052153736411665604,0.00125,0.9611111111111111,0.03888888888888886,0.7204539943557804,1.0028725735507709,0.08,0.7884393063583816,0.10867052023121387,0.04393063583815029,0.058959537572254334,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.32,0.6854532422464426,0.857946182847958,4,0.8554725193284355,2.3524857129604504,-0.8199120475994184,-0.6118863376161441,1.0230643459528683,0.1601248379771415,0.19855286487492266,4.05091537363575,0.8509153736357495,0.8576600908487267,0.7288888888888889,0.14555555555555555,0.04888888888888889,0.07666666666666666,0.7288888888888889,0.14888888888888888,0.04888888888888889,0.07333333333333333,0.6887865755797757,1.4377429608475647,0.4426735934988748,20.070862913908485,0.12659110542611718,0.12356283333470708,0.0030282720914100794,2.1361536264088343,2.1346090909921505,68.15444057832602,0.05410710352395823,0.0015972222222222223,0.9488888888888889,0.05111111111111111,0.6896259292151974,1.0028725735507709,0.08,0.7576112412177985,0.117096018735363,0.05152224824355972,0.07377049180327869,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.36,0.6554532422464425,0.8168474007981874,4,0.9348519299548672,2.5468363196494734,-0.7571139626311798,-0.5562472968484155,0.9394852886885751,0.17467547239043452,0.18561251034152224,4.067836579017318,0.8678365790173181,0.8006529810412865,0.6922222222222222,0.15222222222222223,0.06111111111111111,0.09444444444444444,0.6922222222222222,0.15888888888888889,0.06111111111111111,0.08777777777777777,0.6621199089131091,1.4064972188648257,0.4379900995080316,22.225353993359747,0.1271198930942912,0.12402448606562265,0.003095407028668554,2.0540984415052455,2.052548135429425,65.52603705291968,0.05500615340631256,0.0021527777777777778,0.9233333333333333,0.07666666666666666,0.6708835207290476,1.0028725735507709,0.08,0.7388688327316486,0.11672683513838748,0.06257521058965103,0.08182912154031288,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.4,0.6365643533575536,0.7898004671973675,4,0.9772741315834084,2.65720317475659,-0.7111326516349834,-0.5126688842838475,0.8766635803626421,0.19109375747876306,0.18761646835527834,4.079433204891656,0.8794332048916562,0.7722329124067853,0.67,0.15555555555555556,0.06444444444444444,0.11,0.67,0.16555555555555557,0.06444444444444444,0.1,0.6465643533575536,1.3823781752019941,0.43117630209123015,23.69585055617094,0.12748228765286426,0.1244189398811078,0.003063347771756457,1.9915044542095055,1.9899492174609916,63.52060647241058,0.055754157259951045,0.0027083333333333334,0.91,0.08999999999999997,0.6585104144931253,1.0028725735507709,0.08,0.7264957264957265,0.11721611721611722,0.0695970695970696,0.08669108669108669,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.44,0.6187865755797758,0.7632265601706628,4,1.0184476772697053,2.768893210260247,-0.6625273864702719,-0.45804200827675984,0.8054470927189047,0.20900246575013245,0.2020784255390215,4.051592722851626,0.8515927228516258,0.7311350217533089,0.6466666666666666,0.16111111111111112,0.06888888888888889,0.12333333333333334,0.6466666666666666,0.17222222222222222,0.06888888888888889,0.11222222222222222,0.629897686690887,1.3569979670912695,0.42584531199993947,24.03992528142659,0.1266122725891133,0.12356069941511454,0.0030515731739987955,1.9232334008689418,1.9216888921262532,61.33018397421751,0.05860396256328088,0.0036805555555555554,0.89,0.10999999999999999,0.6448736143394713,1.0028725735507709,0.08,0.7128589263420724,0.1198501872659176,0.0749063670411985,0.09238451935081149,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.48,0.5954532422464425,0.7290092221692651,4,1.070137383761391,2.9157800532927163,-0.6144664010631448,-0.407356420793187,0.7372300940662483,0.23525481014001198,0.20484226873012892,4.132016891463995,0.932016891463995,0.8112941572054346,0.6155555555555555,0.1688888888888889,0.07666666666666666,0.1388888888888889,0.6155555555555555,0.18666666666666668,0.07666666666666666,0.12111111111111111,0.6132310200242203,1.342613232845062,0.41082811770363536,27.728790420165126,0.12912552785824985,0.12553092446251077,0.003594603395739063,1.895957962457717,1.894388825901936,60.45640841835788,0.059292561348241256,0.005138888888888889,0.8633333333333333,0.13666666666666671,0.6257083816910926,1.0028725735507709,0.08,0.6936936936936937,0.11840411840411841,0.08622908622908623,0.10167310167310167,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.52,0.5687865755797757,0.6901876812798126,4,1.123752037392972,3.076375251052866,-0.5504800336512103,-0.3529681057729632,0.6539225880343879,0.2738511653122282,0.2282596207478177,4.166083733220321,0.9660837332203212,0.8481059165778998,0.58,0.17777777777777778,0.08555555555555555,0.15666666666666668,0.5777777777777777,0.20555555555555555,0.08555555555555555,0.13111111111111112,0.5943421311353313,1.3064940418268338,0.3881777678223488,35.64285791929933,0.13019011666313504,0.12610207873982227,0.0040880379233127675,1.8250306397990683,1.8234543638148206,58.185939594458425,0.059957420969042594,0.006666666666666667,0.8222222222222222,0.1777777777777778,0.5988466356398359,1.0028725735507709,0.08,0.6567567567567567,0.13108108108108107,0.09864864864864865,0.11351351351351352,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.56,0.5132310200242203,0.6175434343047015,4,1.1923023028738091,3.294657782331761,-0.4658221221040857,-0.2795834487401464,0.5432836775120223,0.30622715095747116,0.2379355078621206,4.180956808177985,0.9809568081779849,0.9218817423867478,0.5244444444444445,0.17777777777777778,0.09444444444444444,0.20333333333333334,0.5222222222222223,0.21666666666666667,0.09444444444444444,0.16666666666666666,0.5498976866908869,1.2832017227734516,0.36846390798915674,42.21178924846484,0.13065490025556203,0.12640475761441788,0.004250142641144153,1.7853393093663932,1.7837592498962127,56.912592087366534,0.06070223443187687,0.009305555555555555,0.79,0.20999999999999996,0.560657180361773,1.0028725735507709,0.08,0.6132208157524613,0.13642756680731363,0.11533052039381153,0.1350210970464135,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.6,0.4576754644686647,0.5426590379182372,4,1.243450925429342,3.467559129085632,-0.3753137058539394,-0.17395541430877495,0.4136675766471852,0.33803559640323383,0.2668497994867907,4.1929335153520215,0.9929335153520213,0.897029767293301,0.4666666666666667,0.18,0.10111111111111111,0.25222222222222224,0.46555555555555556,0.22444444444444445,0.10111111111111111,0.2088888888888889,0.501008797801998,1.2567829694880126,0.3455446645305602,47.76148833431698,0.13102917235475067,0.12652958936302316,0.00449958299172749,1.7356067502211296,1.7340251303540921,55.320258670075226,0.060730214156858704,0.006631944444444445,0.7388888888888889,0.26111111111111107,0.5147681962982386,1.0028725735507709,0.08,0.544360902255639,0.1593984962406015,0.1368421052631579,0.1593984962406015,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.64,0.38767546446866463,0.4453596077371506,4,1.2905218613186846,3.6346828612965134,-0.27648631803428403,-0.06800266172884807,0.2847262651431432,0.3719088405034213,0.2947826635380853,4.244531338535303,1.044531338535303,0.9203938349623179,0.38666666666666666,0.19,0.1111111111111111,0.31222222222222223,0.38666666666666666,0.24666666666666667,0.1111111111111111,0.25555555555555554,0.4443421311353314,1.225471359486291,0.3193170503585784,55.53008901091829,0.13264160432922822,0.12798551937763133,0.004656084951596884,1.6821669869813174,1.680567167989097,53.609970594569525,0.060977303722780964,0.007847222222222222,0.6955555555555556,0.3044444444444444,0.46276598630040056,1.0028725735507709,0.08,0.4728434504792332,0.17891373801916932,0.15654952076677317,0.19169329073482427,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.68,0.3243421311353314,0.36069740923263954,4,1.299000870127056,3.665632394553098,-0.17511501525036724,0.03495260079806623,0.17856918230390506,0.3843820726877815,0.32974750794173496,4.195273371923615,0.9952733719236146,0.8672246174696752,0.3211111111111111,0.1922222222222222,0.11555555555555555,0.3711111111111111,0.3211111111111111,0.2511111111111111,0.11555555555555555,0.31222222222222223,0.38323102002422027,1.2017299154650007,0.31439775889577004,55.481431929702794,0.13110229287261296,0.12693900968297728,0.004163283189635683,1.6243814298228392,1.6227946922018017,51.76109646412286,0.060954058695734364,0.007569444444444445,0.65,0.35,0.3973335841267843,1.0028725735507709,0.08,0.4017094017094017,0.18461538461538463,0.17094017094017094,0.24273504273504273,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
LSC-cycle-shell,20261157,0.72,0.2576754644686647,0.2763789704268999,4,1.2810656463101062,3.600474514322959,-0.08473095334762527,0.13066721969695336,0.15573457149435163,0.3936267396862152,0.31787564474263547,4.251079927769953,1.051079927769953,0.9454892749344556,0.2577777777777778,0.18888888888888888,0.12,0.43333333333333335,0.25666666666666665,0.25222222222222224,0.12,0.3711111111111111,0.3198976866908869,1.2034872373467829,0.30182101170243814,58.93010902054293,0.13284624774281104,0.1288640745292201,0.003982173213590911,1.6394319064410487,1.6378211055094336,52.24121987666525,0.0608539960089714,0.007604166666666667,0.6222222222222222,0.37777777777777777,0.361008797801998,1.0028725735507709,0.08,0.3517857142857143,0.1982142857142857,0.18214285714285713,0.26785714285714285,0.0013146901709401699,0.006666666666666667,0.0013146901709401699,0.9407692307692308,4.091754051776305,4.050493094155607,0.0031649572649572653,2.8484615384615384,707.782712893384,707.782712893384,0.08,0.07999999999999999,0.0,0.0,762.6316359804968,762.6316359804968,14263689587455.982,14263689587455.982,1.0,1.0,3,3.0,5,5.0,2.8960113960113963e-05,2.8960113960113963e-05,3,3.0,0.0,0.0,0.00041837606837606835,0.00041837606837606835,2.8484615384615384,4,8,cycle,shell,8,1170000,140400000,141570000,141570000
