schema_version,method,seed,seeds,warmup_steps,burn_in_steps,steps_per_draw,dt,equilibrium_initialized,initialization_method,n_draws_per_chain,n_chains,trace_start,trace_stop,trace_interval,wallclock_s,gradient_evals,potential_evals,score_quadrature_evals,worst_basin_name,worst_basin_ess,worst_basin_ess_per_second,worst_basin_ess_per_gradient_eval,worst_basin_ess_per_potential_eval,worst_basin_ess_per_score_quadrature_eval,label_transition_count,no_label_transition_chain_count,all_chains_no_label_transition,kind,name,index,mean,target,signed_bias,absolute_bias,sample_sd,iat,iat_saved_draws,iat_sampler_time,iat_min_chain,iat_median_chain,iat_max_chain,ess,rhat,mcse,constant_chain_count,finite_iat_chain_count,ess_per_second,ess_per_gradient_eval,ess_per_potential_eval,ess_per_score_quadrature_eval,basin_id,basin_transition_count,no_basin_transition_chain_count,unvisited_chain_count,always_in_basin_chain_count,unvisited
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,736.1992900902405,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,nan,0,32,True,basin,basin_0,0,0.625,0.5,0.125,0.125,0.4841304828738209,inf,inf,inf,inf,inf,inf,0.0,1.5283060579728444e+16,nan,32,0,0.0,0.0,0.0,nan,0,0,32,12,20,False
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,736.1992900902405,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,nan,0,32,True,basin,basin_1,1,0.375,0.5,-0.125,0.125,0.4841304828738209,inf,inf,inf,inf,inf,inf,0.0,1.5283060579728444e+16,nan,32,0,0.0,0.0,0.0,nan,1,0,32,20,12,False
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,736.1992900902405,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,nan,0,32,True,energy,energy,0,0.06764098724155912,0.06716288159709786,0.0004781056444612547,0.0004781056444612547,0.09634145388452284,2.1521983512661937,2.1521983512661937,0.21521983512660714,1.3707465738824474,2.18735724701704,4.787289498082353,14868.51803467537,1.001220670492984,0.0007900950737344594,0,32,20.196322157350686,0.011616029714590132,0.011616029714590132,nan,,,,,,
1,MALA,,"[0, 1, 2, 3]",20,20000,20,0.005,False,numerical_inverse_cdf:reference_draw_then_charged_kernel_settling,1000,32,100.10000000000001,200.0,0.09999999999999432,736.1992900902405,1280000.0,1280000.0,0.0,basin_0,0.0,0.0,0.0,0.0,nan,0,32,True,cv,x,0,-0.24250467408167395,0.005445131639781113,-0.24794980572145506,0.24794980572145506,0.9506053707162366,3.211556451574388,3.211556451574388,0.32115564515742057,2.050144528080608,3.443435467041737,5.085225823236601,9964.016040979997,1.6192327779726434,0.009523203276623544,0,32,13.53440050147107,0.007784387532015623,0.007784387532015623,nan,,,,,,
